,date,city_name,ww_raw,hosp_raw,WW_lag1,WW_lag2,WW_lag3,Hosp_lag1,Hosp_lag2,Hosp_lag3,percent_complete_series,past_12_weeks_infections,past_16_weeks_infections,past_20_weeks_infections,theme1_socioeconomic_status,theme2_minority_status_and_language,theme3_housing_type_and _transport,theme4_epidemiological_factors,theme5_healthcare_system,theme6_high_risk_environments,theme7_population_density,TARGET0,TARGET1,TARGET2
4,2021-04-23,San Diego,23755.504395828288,5.6015302062516374,21974.33220057945,26561.71714725416,30630.485174891302,5.2720284294133055,5.503709366252758,6.054595149404343,16.5,1.7,4.3,6.3,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,5.6015302062516374,4.47916477889607,3.923130530481386
11,2021-04-30,Charlotte,505683.244609454,32.24163979737031,611854.532451506,834594.4255867148,935061.1765030447,30.291275753837173,28.649129862261344,27.775002972284067,27.0,3.1,4.8,5.9,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,32.24163979737031,36.35963641778355,39.65908647070359
5,2021-04-30,San Diego,21765.25645855518,4.47916477889607,23755.504395828288,21974.33220057945,26561.71714725416,5.6015302062516374,5.2720284294133055,5.503709366252758,18.3,1.4,3.8,6.0,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,4.47916477889607,3.923130530481386,4.149663002057739
16,2021-04-30,Denver,6941.238416325703,11.543232160118407,6638.135695541995,5122.975737064971,3575.7608556647933,11.032921277708223,10.767559618854927,7.909818677357884,64.5,1.6,1.7,1.9,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,11.543232160118407,13.023133719107946,12.635297448476207
16,2021-04-30,Houston,20481.929212173727,16.0637742754349,20748.8165785406,20830.935680587318,20953.992954429017,16.59173357418376,17.609781673458997,17.23775972033216,57.1,2.8,3.6,3.7,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,16.0637742754349,16.048180540872693,14.056637869642794
12,2021-04-30,NYC,248674.5348900061,235.2011124283352,298340.494416857,388977.27947210596,392116.7355713503,271.4754932297967,300.65659042645945,319.79586453171436,30.4,3.4,5.1,6.7,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,235.2011124283352,194.8764247164417,160.57473225477642
16,2021-04-30,San Francisco,117770.90186135194,3.3489888940599335,116996.76188590795,93534.16681019313,105044.18180497992,3.579953645374411,3.676188958422111,3.7916713340793478,41.8,0.4,1.0,2.0,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,3.3489888940599335,3.002541767088216,2.598353452287879
12,2021-05-07,Charlotte,520623.4475089581,36.35963641778355,505683.244609454,611854.532451506,834594.4255867148,32.24163979737031,30.291275753837173,28.649129862261344,31.5,2.7,4.6,5.8,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,36.35963641778355,39.65908647070359,43.51939250505416
17,2021-05-07,Denver,7998.882980509493,13.023133719107946,6941.238416325703,6638.135695541995,5122.975737064971,11.543232160118407,11.032921277708223,10.767559618854927,65.0,1.8,1.9,2.0,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,13.023133719107946,12.635297448476207,10.634878789428278
17,2021-05-07,Houston,19895.772229985607,16.048180540872693,20481.929212173727,20748.8165785406,20830.935680587318,16.0637742754349,16.59173357418376,17.609781673458997,57.4,2.6,3.6,3.7,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,16.048180540872693,14.056637869642794,12.89824615930773
17,2021-05-07,San Francisco,111786.98510837859,3.002541767088216,117770.90186135194,116996.76188590795,93534.16681019313,3.3489888940599335,3.579953645374411,3.676188958422111,46.6,0.4,0.9,1.8,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,3.002541767088216,2.598353452287879,2.502118139240181
6,2021-05-07,San Diego,42491.65330811546,3.923130530481386,21765.25645855518,23755.504395828288,21974.33220057945,4.47916477889607,5.6015302062516374,5.2720284294133055,19.8,1.1,3.0,5.6,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,3.923130530481386,4.149663002057739,3.799567364167012
13,2021-05-07,NYC,174467.43839553595,194.8764247164417,248674.5348900061,298340.494416857,388977.27947210596,235.2011124283352,271.4754932297967,300.65659042645945,34.0,3.1,4.7,6.4,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,194.8764247164417,160.57473225477642,134.06935594453896
7,2021-05-14,San Diego,46985.88478457815,4.149663002057739,42491.65330811546,21765.25645855518,23755.504395828288,3.923130530481386,4.47916477889607,5.6015302062516374,21.8,0.9,2.3,5.1,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,4.149663002057739,3.799567364167012,3.6554103368002404
18,2021-05-14,Denver,7419.302754076389,12.635297448476207,7998.882980509493,6941.238416325703,6638.135695541995,13.023133719107946,11.543232160118407,11.032921277708223,65.6,1.9,2.0,2.1,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,12.635297448476207,10.634878789428278,10.267454954092944
18,2021-05-14,Houston,19116.928852140874,14.056637869642794,19895.772229985607,20481.929212173727,20748.8165785406,16.048180540872693,16.0637742754349,16.59173357418376,57.8,2.1,3.6,3.8,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,14.056637869642794,12.89824615930773,11.900247147326754
14,2021-05-14,NYC,142500.7571840407,160.57473225477642,174467.43839553595,248674.5348900061,298340.494416857,194.8764247164417,235.2011124283352,271.4754932297967,37.7,2.8,4.3,6.2,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,160.57473225477642,134.06935594453896,112.79999815322799
13,2021-05-14,Charlotte,342551.7567752539,39.65908647070359,520623.4475089581,505683.244609454,611854.532451506,36.35963641778355,32.24163979737031,30.291275753837173,34.5,2.4,4.4,5.8,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,39.65908647070359,43.51939250505416,47.475700914604516
18,2021-05-14,San Francisco,95093.92726410307,2.598353452287879,111786.98510837859,117770.90186135194,116996.76188590795,3.002541767088216,3.3489888940599335,3.579953645374411,53.0,0.3,0.7,1.6,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,2.598353452287879,2.502118139240181,2.155671012268464
8,2021-05-21,San Diego,49202.77960376679,3.799567364167012,46985.88478457815,42491.65330811546,21765.25645855518,4.149663002057739,3.923130530481386,4.47916477889607,24.5,0.8,1.9,4.5,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,3.799567364167012,3.6554103368002404,3.4185809346976908
15,2021-05-21,NYC,101873.90612108103,134.06935594453896,142500.7571840407,174467.43839553595,248674.5348900061,160.57473225477642,194.8764247164417,235.2011124283352,40.6,2.5,3.9,5.8,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,134.06935594453896,112.79999815322799,94.81495658721559
19,2021-05-21,Houston,18284.145425112805,12.89824615930773,19116.928852140874,19895.772229985607,20481.929212173727,14.056637869642794,16.048180540872693,16.0637742754349,58.1,1.8,3.3,3.8,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,12.89824615930773,11.900247147326754,10.372061160230878
19,2021-05-21,San Francisco,51471.282034064934,2.502118139240181,95093.92726410307,111786.98510837859,117770.90186135194,2.598353452287879,3.002541767088216,3.3489888940599335,56.9,0.3,0.6,1.4,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,2.502118139240181,2.155671012268464,2.0401886366112243
19,2021-05-21,Denver,4951.221934304823,10.634878789428278,7419.302754076389,7998.882980509493,6941.238416325703,12.635297448476207,13.023133719107946,11.543232160118407,66.1,2.0,2.2,2.3,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,10.634878789428278,10.267454954092944,8.593635259787533
14,2021-05-21,Charlotte,239821.31785289975,43.51939250505416,342551.7567752539,520623.4475089581,505683.244609454,39.65908647070359,36.35963641778355,32.24163979737031,36.5,2.1,4.1,5.7,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,43.51939250505416,47.475700914604516,51.26021560011312
15,2021-05-28,Charlotte,90165.23709866607,47.475700914604516,239821.31785289975,342551.7567752539,520623.4475089581,43.51939250505416,39.65908647070359,36.35963641778355,38.3,1.9,3.7,5.4,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,47.475700914604516,51.26021560011312,51.48253689004953
16,2021-05-28,NYC,74266.55425790836,112.79999815322799,101873.90612108103,142500.7571840407,174467.43839553595,134.06935594453896,160.57473225477642,194.8764247164417,42.6,2.2,3.6,5.3,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,112.79999815322799,94.81495658721559,79.51612893071268
9,2021-05-28,San Diego,34804.159474832755,3.6554103368002404,49202.77960376679,46985.88478457815,42491.65330811546,3.799567364167012,4.149663002057739,3.923130530481386,27.0,0.7,1.5,3.9,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,3.6554103368002404,3.4185809346976908,3.13026687996415
20,2021-05-28,Denver,3850.3969044950127,10.267454954092944,4951.221934304823,7419.302754076389,7998.882980509493,10.634878789428278,12.635297448476207,13.023133719107946,66.6,2.2,2.5,2.6,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,10.267454954092944,8.593635259787533,6.685072559573436
20,2021-05-28,San Francisco,48692.45614706323,2.155671012268464,51471.282034064934,95093.92726410307,111786.98510837859,2.502118139240181,2.598353452287879,3.002541767088216,59.8,0.3,0.5,1.1,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,2.155671012268464,2.0401886366112243,2.001694511392143
20,2021-05-28,Houston,17386.878875168306,11.900247147326754,18284.145425112805,19116.928852140874,19895.772229985607,12.89824615930773,14.056637869642794,16.048180540872693,58.3,1.5,3.0,3.8,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,11.900247147326754,10.372061160230878,10.216123814608851
17,2021-06-04,NYC,56776.84425098911,94.81495658721559,74266.55425790836,101873.90612108103,142500.7571840407,112.79999815322799,134.06935594453896,160.57473225477642,44.3,2.0,3.2,4.8,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,94.81495658721559,79.51612893071268,67.20781285315583
16,2021-06-04,Charlotte,170292.078468434,51.26021560011312,90165.23709866607,239821.31785289975,342551.7567752539,47.475700914604516,43.51939250505416,39.65908647070359,39.2,1.7,3.3,5.2,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,51.26021560011312,51.48253689004953,46.66725986029028
10,2021-06-04,San Diego,28329.522782576605,3.4185809346976908,34804.159474832755,49202.77960376679,46985.88478457815,3.6554103368002404,3.799567364167012,4.149663002057739,29.3,0.6,1.2,3.1,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,3.4185809346976908,3.13026687996415,2.419778673656498
21,2021-06-04,Houston,16366.413490107609,10.372061160230878,17386.878875168306,18284.145425112805,19116.928852140874,11.900247147326754,12.89824615930773,14.056637869642794,58.9,1.2,2.8,3.8,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,10.372061160230878,10.216123814608851,10.278498752857661
21,2021-06-04,Denver,3472.907187004138,8.593635259787533,3850.3969044950127,4951.221934304823,7419.302754076389,10.267454954092944,10.634878789428278,12.635297448476207,67.1,2.3,2.7,2.9,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,8.593635259787533,6.685072559573436,5.062283953509046
21,2021-06-04,San Francisco,8910.910311775528,2.0401886366112243,48692.45614706323,51471.282034064934,95093.92726410307,2.155671012268464,2.502118139240181,2.598353452287879,61.0,0.3,0.4,0.9,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,2.0401886366112243,2.001694511392143,2.3096475131447813
11,2021-06-11,San Diego,25636.933799248847,3.13026687996415,28329.522782576605,34804.159474832755,49202.77960376679,3.4185809346976908,3.6554103368002404,3.799567364167012,31.6,0.5,1.0,2.4,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,3.13026687996415,2.419778673656498,2.4094817431302995
22,2021-06-11,Denver,2454.7744635127215,6.685072559573436,3472.907187004138,3850.3969044950127,4951.221934304823,8.593635259787533,10.267454954092944,10.634878789428278,67.4,2.5,3.0,3.2,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,6.685072559573436,5.062283953509046,3.980424882799452
22,2021-06-11,Houston,15367.330212548863,10.216123814608851,16366.413490107609,17386.878875168306,18284.145425112805,10.372061160230878,11.900247147326754,12.89824615930773,59.6,1.1,2.3,3.8,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,10.216123814608851,10.278498752857661,8.839419820402949
22,2021-06-11,San Francisco,7993.4923654784825,2.001694511392143,8910.910311775528,48692.45614706323,51471.282034064934,2.0401886366112243,2.155671012268464,2.502118139240181,63.6,0.2,0.4,0.7,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,2.001694511392143,2.3096475131447813,2.579106389678339
18,2021-06-11,NYC,47701.610313632635,79.51612893071268,56776.84425098911,74266.55425790836,101873.90612108103,94.81495658721559,112.79999815322799,134.06935594453896,46.4,1.6,2.9,4.4,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,79.51612893071268,67.20781285315583,57.12401766941141
17,2021-06-11,Charlotte,302831.3003651408,51.48253689004953,170292.078468434,90165.23709866607,239821.31785289975,51.26021560011312,47.475700914604516,43.51939250505416,40.6,1.6,2.9,4.9,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,51.48253689004953,46.66725986029028,39.05780843655736
19,2021-06-18,NYC,40290.848745606614,67.20781285315583,47701.610313632635,56776.84425098911,74266.55425790836,79.51612893071268,94.81495658721559,112.79999815322799,48.2,1.3,2.6,4.0,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,67.20781285315583,57.12401766941141,50.051720110781154
23,2021-06-18,San Francisco,7671.943460034354,2.3096475131447813,7993.4923654784825,8910.910311775528,48692.45614706323,2.001694511392143,2.0401886366112243,2.155671012268464,65.2,0.2,0.3,0.6,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,2.3096475131447813,2.579106389678339,2.8100711409928167
23,2021-06-18,Denver,1368.372095017029,5.062283953509046,2454.7744635127215,3472.907187004138,3850.3969044950127,6.685072559573436,8.593635259787533,10.267454954092944,67.8,2.7,3.3,3.5,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,5.062283953509046,3.980424882799452,3.929393794558433
23,2021-06-18,Houston,14812.810106252027,10.278498752857661,15367.330212548863,16366.413490107609,17386.878875168306,10.216123814608851,10.372061160230878,11.900247147326754,60.2,1.3,2.5,4.0,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,10.278498752857661,8.839419820402949,8.676799445682834
18,2021-06-18,Charlotte,364494.97419986693,46.66725986029028,302831.3003651408,170292.078468434,90165.23709866607,51.48253689004953,51.26021560011312,47.475700914604516,41.7,1.5,2.5,4.5,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,46.66725986029028,39.05780843655736,32.17090120511782
12,2021-06-18,San Diego,27420.45255055427,2.419778673656498,25636.933799248847,28329.522782576605,34804.159474832755,3.13026687996415,3.4185809346976908,3.6554103368002404,33.6,0.5,0.9,2.0,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,2.419778673656498,2.4094817431302995,2.708092728390038
13,2021-06-25,San Diego,38665.05306900701,2.4094817431302995,27420.45255055427,25636.933799248847,28329.522782576605,2.419778673656498,3.13026687996415,3.4185809346976908,37.1,0.4,0.7,1.6,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,2.4094817431302995,2.708092728390038,2.9346251999663915
24,2021-06-25,San Francisco,8161.186449529263,2.579106389678339,7671.943460034354,7993.4923654784825,8910.910311775528,2.3096475131447813,2.001694511392143,2.0401886366112243,66.1,0.2,0.3,0.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,2.579106389678339,2.8100711409928167,3.1180241427454547
19,2021-06-25,Charlotte,368500.87709959503,39.05780843655736,364494.97419986693,302831.3003651408,170292.078468434,46.66725986029028,51.48253689004953,51.26021560011312,42.7,1.4,2.2,4.1,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,39.05780843655736,32.17090120511782,27.476890333505683
24,2021-06-25,Houston,15022.872344260273,8.839419820402949,14812.810106252027,15367.330212548863,16366.413490107609,10.278498752857661,10.216123814608851,10.372061160230878,60.6,1.8,2.9,4.3,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,8.839419820402949,8.676799445682834,9.044366046077615
20,2021-06-25,NYC,42846.59181061998,57.12401766941141,40290.848745606614,47701.610313632635,56776.84425098911,67.20781285315583,79.51612893071268,94.81495658721559,49.6,1.0,2.3,3.6,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,57.12401766941141,50.051720110781154,47.2605759704315
24,2021-06-25,Denver,686.7472978273316,3.980424882799452,1368.372095017029,2454.7744635127215,3472.907187004138,5.062283953509046,6.685072559573436,8.593635259787533,68.2,2.8,3.4,3.8,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,3.980424882799452,3.929393794558433,3.725269441594359
14,2021-07-02,San Diego,89277.03168507393,2.708092728390038,38665.05306900701,27420.45255055427,25636.933799248847,2.4094817431302995,2.419778673656498,3.13026687996415,39.2,0.4,0.7,1.3,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,2.708092728390038,2.9346251999663915,3.8304581557456054
20,2021-07-02,Charlotte,440646.37152875407,32.17090120511782,368500.87709959503,364494.97419986693,302831.3003651408,39.05780843655736,46.66725986029028,51.48253689004953,43.5,1.3,2.0,3.5,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,32.17090120511782,27.476890333505683,24.15217649763831
25,2021-07-02,Denver,768.5286992206233,3.929393794558433,686.7472978273316,1368.372095017029,2454.7744635127215,3.980424882799452,5.062283953509046,6.685072559573436,68.4,2.9,3.6,4.0,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,3.929393794558433,3.725269441594359,3.225164776832376
21,2021-07-02,NYC,46698.530154449596,50.051720110781154,42846.59181061998,40290.848745606614,47701.610313632635,57.12401766941141,67.20781285315583,79.51612893071268,51.0,0.7,2.0,3.3,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,50.051720110781154,47.2605759704315,48.792557340698615
25,2021-07-02,Houston,16192.667371891152,8.676799445682834,15022.872344260273,14812.810106252027,15367.330212548863,8.839419820402949,10.278498752857661,10.216123814608851,61.0,3.2,3.9,5.5,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,8.676799445682834,9.044366046077615,10.715123320599341
25,2021-07-02,San Francisco,11638.084097596633,2.8100711409928167,8161.186449529263,7671.943460034354,7993.4923654784825,2.579106389678339,2.3096475131447813,2.001694511392143,67.3,0.2,0.3,0.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,2.8100711409928167,3.1180241427454547,3.9648948975652094
26,2021-07-09,Denver,2194.2753019024703,3.725269441594359,768.5286992206233,686.7472978273316,1368.372095017029,3.929393794558433,3.980424882799452,5.062283953509046,69.3,3.0,3.6,4.1,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,3.725269441594359,3.225164776832376,3.9038782504379235
21,2021-07-09,Charlotte,484417.909219514,27.476890333505683,440646.37152875407,368500.87709959503,364494.97419986693,32.17090120511782,39.05780843655736,46.66725986029028,44.1,1.3,1.8,3.1,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,27.476890333505683,24.15217649763831,20.943676063328628
26,2021-07-09,San Francisco,26431.601946003513,3.1180241427454547,11638.084097596633,8161.186449529263,7671.943460034354,2.8100711409928167,2.579106389678339,2.3096475131447813,67.8,0.2,0.3,0.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,3.1180241427454547,3.9648948975652094,5.7548717202524164
15,2021-07-09,San Diego,90131.59454330413,2.9346251999663915,89277.03168507393,38665.05306900701,27420.45255055427,2.708092728390038,2.4094817431302995,2.419778673656498,40.3,0.4,0.6,1.1,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,2.9346251999663915,3.8304581557456054,6.2193460378235095
22,2021-07-09,NYC,70709.13175034255,47.2605759704315,46698.530154449596,42846.59181061998,40290.848745606614,50.051720110781154,57.12401766941141,67.20781285315583,52.1,0.6,1.7,3.0,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,47.2605759704315,48.792557340698615,54.65815724466646
26,2021-07-09,Houston,18574.163784553166,9.044366046077615,16192.667371891152,15022.872344260273,14812.810106252027,8.676799445682834,8.839419820402949,10.278498752857661,61.4,4.5,5.1,6.3,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,9.044366046077615,10.715123320599341,15.780859376949216
27,2021-07-16,Denver,2154.034737270015,3.225164776832376,2194.2753019024703,768.5286992206233,686.7472978273316,3.725269441594359,3.929393794558433,3.980424882799452,70.6,3.1,3.7,4.3,0.4693030502370353,0.7700468367899331,0.3172331197099186,0.0594324395369902,0.2606925331433364,0.6769028903775698,0.9079494669591008,3.225164776832376,3.9038782504379235,5.342954938834648
22,2021-07-16,Charlotte,685052.9531416954,24.15217649763831,484417.909219514,440646.37152875407,368500.87709959503,27.476890333505683,32.17090120511782,39.05780843655736,44.6,1.2,1.6,2.7,0.5487411375258293,0.813481228627227,0.2865524130749503,0.2435302525494415,0.967430426849942,0.2957094924974624,0.8147694548371467,24.15217649763831,20.943676063328628,18.194976478660163
27,2021-07-16,Houston,22448.691650579312,10.715123320599341,18574.163784553166,16192.667371891152,15022.872344260273,9.044366046077615,8.676799445682834,8.839419820402949,61.9,5.6,6.0,7.1,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,10.715123320599341,15.780859376949216,22.566361587873455
16,2021-07-16,San Diego,142567.64808770898,3.8304581557456054,90131.59454330413,89277.03168507393,38665.05306900701,2.9346251999663915,2.708092728390038,2.4094817431302995,41.2,0.3,0.6,1.0,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,3.8304581557456054,6.2193460378235095,8.309622934641673
23,2021-07-16,NYC,85535.49789305736,48.792557340698615,70709.13175034255,46698.530154449596,42846.59181061998,47.2605759704315,50.051720110781154,57.12401766941141,52.9,0.5,1.4,2.7,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,48.792557340698615,54.65815724466646,66.07456636008152
27,2021-07-16,San Francisco,43615.82188416846,3.9648948975652094,26431.601946003513,11638.084097596633,8161.186449529263,3.1180241427454547,2.8100711409928167,2.579106389678339,68.3,0.3,0.4,0.5,0.4314689626774069,0.8913122527643952,0.3392810611003368,0.1151643532376211,0.3344377681485115,0.2219338198392173,0.9854717064259926,3.9648948975652094,5.7548717202524164,8.410966360368915
28,2021-07-23,Houston,27930.891376776613,15.780859376949216,22448.691650579312,18574.163784553166,16192.667371891152,10.715123320599341,9.044366046077615,8.676799445682834,62.2,6.2,6.5,7.6,0.7516457694325631,0.9293759652921968,0.4654815233134646,0.1735362642291349,0.76631024717148,0.7198191417453285,0.8971199696578803,15.780859376949216,22.566361587873455,29.850863304788188
24,2021-07-23,NYC,116165.29322709193,54.65815724466646,85535.49789305736,70709.13175034255,46698.530154449596,48.792557340698615,47.2605759704315,50.051720110781154,53.7,0.5,1.2,2.5,0.5418736603443198,0.8188880376518088,0.4869413801389473,0.212806482421212,0.417880577864599,0.5658506193208366,0.99180122504699,54.65815724466646,66.07456636008152,86.24215672757023
17,2021-07-23,San Diego,126879.48728791297,6.2193460378235095,142567.64808770898,90131.59454330413,89277.03168507393,3.8304581557456054,2.9346251999663915,2.708092728390038,41.9,0.3,0.6,0.9,0.5170343802187086,0.8581315240296948,0.2917050520112291,0.0878405825073966,0.7487042792379341,0.3977996098594534,0.9316680825004874,6.2193460378235095,8.309622934641673,11.501671397763014
